       7     159       5     999       6     999     999       1       1       3   65.60       1   17.48      40
       1     160       5      60       0      12       1       1       1       3   57.60       1   17.48      40
       2     160       5      57       1      12       1       1       1       3   57.60       1   17.48      40
       3     160       5      57       2      12       1       1       1       3   57.60       1   17.48      40
       4     160       5      59       3      11       1       1       1       3   57.60       1   17.48      40
       5     160       5      59       4      12       1       1       1       3   57.60       1   17.48      40
       6     160       5      57       5      12       1       1       1       3   57.60       1   17.48      40
       7     160       5      58       6      12       1       1       1       3   57.60       1   17.48      40
       1     161       5      43       0       9       3       0       1       2   53.40       1   17.48      40
       2     161       5      49       1      10       3       0       1       2   53.40       1   17.48      40
       3     161       5      49       2       9       3       0       1       2   53.40       1   17.48      40
       4     161       5      47       3       9       3       0       1       2   53.40       1   17.48      40
       5     161       5      49       4       9       3       0       1       2   53.40       1   17.48      40
       6     161       5      50       5       9       3       0       1       2   53.40       1   17.48      40
       7     161       5      55       6       9       3       0       1       2   53.40       1   17.48      40
       1     162       5      51       0       8       3       1       0       2   55.50       1   17.48      40
       2     162       5      51       1       8       3       1       0       2   55.50       1   17.48      40
       3     162       5      51       2       7       3       1       0       2   55.50       1   17.48      40
       4     162       5      51       3       8       3       1       0       2   55.50       1   17.48      40
       5     162       5      49       4       8       3       1       0       2   55.50       1   17.48      40
       6     162       5      55       5       7       3       1       0       2   55.50       1   17.48      40
       7     162       5      52       6       8       3       1       0       2   55.50       1   17.48      40
       1     163       5      52       0      11       2       0       1       3   61.80       1   17.48      40
       2     163       5      52       1      10       2       0       1       3   61.80       1   17.48      40
       3     163       5      54       2      10       2       0       1       3   61.80       1   17.48      40
       4     163       5      54       3      10       2       0       1       3   61.80       1   17.48      40
       5     163       5      57       4      10       2       0       1       3   61.80       1   17.48      40
       6     163       5      56       5      11       2       0       1       3   61.80       1   17.48      40
       7     163       5      56       6      11       2       0       1       3   61.80       1   17.48      40
       1     164       5      54       0       7       3       0     999       3   62.80       1   17.48      40
       2     164       5      53       1      10       3       0     999       3   62.80       1   17.48      40
       3     164       5      54       2       9       3       0     999       3   62.80       1   17.48      40
       4     164       5      56       3       8       3       0     999       3   62.80       1   17.48      40
       5     164       5      54       4      10       3       0     999       3   62.80       1   17.48      40
       6     164       5      59       5       9       3       0     999       3   62.80       1   17.48      40
       7     164       5      62       6       9       3       0     999       3   62.80       1   17.48      40
       1     165       5      50       0       6     999       1       1       1   61.60       1   17.48      40
       2     165       5      51       1       8     999       1       1       1   61.60       1   17.48      40
       3     165       5      51       2       8     999       1       1       1   61.60       1   17.48      40
       4     165       5      55       3       7     999       1       1       1   61.60       1   17.48      40
       5     165       5      52       4       9     999       1       1       1   61.60       1   17.48      40
       6     165       5      55       5      10     999       1       1       1   61.60       1   17.48      40
       7     165       5      51       6       7     999       1       1       1   61.60       1   17.48      40
       1     166       5      47       0       8       3       1       1       2   45.50       1   17.48      40
       2     166       5      51       1       9       3       1       1       2   45.50       1   17.48      40
       3     166       5      50       2      10       3       1       1       2   45.50       1   17.48      40
       4     166       5      49       3      10       3       1       1       2   45.50       1   17.48      40
       5     166       5      50       4       9       3       1       1       2   45.50       1   17.48      40
       6     166       5      52       5       9       3       1       1       2   45.50       1   17.48      40
       7     166       5      53       6      10       3       1       1       2   45.50       1   17.48      40
       1     167       5      46       0      10       2       0       1       2   36.40       1   17.48      40
       2     167       5      49       1       9       2       0       1       2   36.40       1   17.48      40
       3     167       5      48       2       9       2       0       1       2   36.40       1   17.48      40
       4     167       5      47       3       9       2       0       1       2   36.40       1   17.48      40
       5     167       5      49       4       9       2       0       1       2   36.40       1   17.48      40
       6     167       5      50       5      10       2       0       1       2   36.40       1   17.48      40
       7     167       5      52       6       9       2       0       1       2   36.40       1   17.48      40
       1     168       5      54       0      11       3       0       1       2   47.10       1   17.48      40
       2     168       5      52       1      10       3       0       1       2   47.10       1   17.48      40
       3     168       5      55       2      10       3       0       1       2   47.10       1   17.48      40
       4     168       5      55       3       9       3       0       1       2   47.10       1   17.48      40
       5     168       5      55       4      10       3       0       1       2   47.10       1   17.48      40
       6     168       5      55       5       9       3       0       1       2   47.10       1   17.48      40
       7     168       5      57       6      11       3       0       1       2   47.10       1   17.48      40
       1     169       5      38       0      10       2       0     999       2   47.30       1   17.48      40
       2     169       5      44       1       9       2       0     999       2   47.30       1   17.48      40
       3     169       5      46       2       9       2       0     999       2   47.30       1   17.48      40
       4     169       5      48       3       9       2       0     999       2   47.30       1   17.48      40
       5     169       5      46       4      10       2       0     999       2   47.30       1   17.48      40
       6     169       5      47       5       9       2       0     999       2   47.30       1   17.48      40
       7     169       5      52       6       9       2       0     999       2   47.30       1   17.48      40
       1     170       5      44       0       8       3       0       0       2   28.40       1   17.48      40
       2     170       5      44       1       8       3       0       0       2   28.40       1   17.48      40
       3     170       5      45       2       9       3       0       0       2   28.40       1   17.48      40
       4     170       5      46       3       9       3       0       0       2   28.40       1   17.48      40
       5     170       5      43       4       7       3       0       0       2   28.40       1   17.48      40
       6     170       5      50       5       8       3       0       0       2   28.40       1   17.48      40
       7     170       5      49       6       8       3       0       0       2   28.40       1   17.48      40
       1     171       5      40       0       6       2       0       1       2   35.40       1   17.48      40
       2     171       5      43       1       8       2       0       1       2   35.40       1   17.48      40
       3     171       5      44       2       9       2       0       1       2   35.40       1   17.48      40
       4     171       5      44       3       8       2       0       1       2   35.40       1   17.48      40
       5     171       5      41       4       8       2       0       1       2   35.40       1   17.48      40
       6     171       5      45       5       8       2       0       1       2   35.40       1   17.48      40
       7     171       5      51       6       9       2       0       1       2   35.40       1   17.48      40
       1     172       5      51       0      10       3       1       0       2   35.70       1   17.48      40
       2     172       5      44       1      10       3       1       0       2   35.70       1   17.48      40
       3     172       5      47       2       9       3       1       0       2   35.70       1   17.48      40
       4     172       5      48       3       9       3       1       0       2   35.70       1   17.48      40
       5     172       5      44       4      10       3       1       0       2   35.70       1   17.48      40
       6     172       5      47       5      10       3       1       0       2   35.70       1   17.48      40
       7     172       5      49       6       9       3       1       0       2   35.70       1   17.48      40
       1     173       5      47       0       9       2       1       1       2   48.50       1   17.48      40
       2     173       5      49       1       9       2       1       1       2   48.50       1   17.48      40
       3     173       5      49       2      10       2       1       1       2   48.50       1   17.48      40
       4     173       5      48       3       9       2       1       1       2   48.50       1   17.48      40
       5     173       5      53       4      10       2       1       1       2   48.50       1   17.48      40
       6     173       5      50       5       9       2       1       1       2   48.50       1   17.48      40
       7     173       5      51       6       9       2       1       1       2   48.50       1   17.48      40
       1     174       5      46       0       6       2       1       1     999   51.80       1   17.48      40
       2     174       5      45       1       8       2       1       1     999   51.80       1   17.48      40
       3     174       5      50       2       8       2       1       1     999   51.80       1   17.48      40
       4     174       5      50       3       7       2       1       1     999   51.80       1   17.48      40
       5     174       5      50       4       7       2       1       1     999   51.80       1   17.48      40
       6     174       5      53       5       7       2       1       1     999   51.80       1   17.48      40
       7     174       5      51       6       7       2       1       1     999   51.80       1   17.48      40
       1     175       5      48       0      12       1       0     999       2  999.00       1   17.48      40
       2     175       5      46       1      11       1       0     999       2  999.00       1   17.48      40
       3     175       5      50       2      10       1       0     999       2  999.00       1   17.48      40
       4     175       5      49       3      10       1       0     999       2  999.00       1   17.48      40
       5     175       5      48       4      10       1       0     999       2  999.00       1   17.48      40
       6     175       5     999       5     999       1       0     999       2  999.00       1   17.48      40
       7     175       5      53       6      12       1       0     999       2  999.00       1   17.48      40
       1     176       5      46       0       7       3       0       1       2  999.00       1   17.48      40
       2     176       5      47       1       9       3       0       1       2  999.00       1   17.48      40
       3     176       5      47       2       8       3       0       1       2  999.00       1   17.48      40
       4     176       5      52       3       9       3       0       1       2  999.00       1   17.48      40
       5     176       5      48       4       9       3       0       1       2  999.00       1   17.48      40
       6     176       5      50       5       9       3       0       1       2  999.00       1   17.48      40
       7     176       5      52       6       9       3       0       1       2  999.00       1   17.48      40
       1     177       5      48       0      10       2       1       1       2   46.40       1   17.48      40
       2     177       5      48       1       9       2       1       1       2   46.40       1   17.48      40
       3     177       5      48       2       9       2       1       1       2   46.40       1   17.48      40
       4     177       5      53       3       9       2       1       1       2   46.40       1   17.48      40
       5     177       5      50       4      10       2       1       1       2   46.40       1   17.48      40
       6     177       5      47       5       9       2       1       1       2   46.40       1   17.48      40
       7     177       5      52       6      10       2       1       1       2   46.40       1   17.48      40
       1     178       5      50       0       5       2       0       0       2   39.40       1   17.48      40
       2     178       5      45       1       6       2       0       0       2   39.40       1   17.48      40
       3     178       5      46       2       6       2       0       0       2   39.40       1   17.48      40
       4     178       5      47       3       7       2       0       0       2   39.40       1   17.48      40
       5     178       5      51       4       7       2       0       0       2   39.40       1   17.48      40
       6     178       5      50       5       6       2       0       0       2   39.40       1   17.48      40
       7     178       5      49       6       6       2       0       0       2   39.40       1   17.48      40
       1     179       5      51       0       9       3       1       1       2   37.80       1   17.48      40
       2     179       5      50       1       9       3       1       1       2   37.80       1   17.48      40
       3     179       5      49       2       8       3       1       1       2   37.80       1   17.48      40
       4     179       5      49       3       9       3       1       1       2   37.80       1   17.48      40
       5     179       5      52       4       8       3       1       1       2   37.80       1   17.48      40
       6     179       5      52       5       9       3       1       1       2   37.80       1   17.48      40
       7     179       5     999       6     999       3       1       1       2   37.80       1   17.48      40
       1     180       5      46       0      11       2       1       0       2  999.00       1   17.48      40
       2     180       5      52       1       9       2       1       0       2  999.00       1   17.48      40
       3     180       5      52       2      10       2       1       0       2  999.00       1   17.48      40
       4     180       5      47       3      10       2       1       0       2  999.00       1   17.48      40
       5     180       5      48       4       8       2       1       0       2  999.00       1   17.48      40
       6     180       5      51       5       9       2       1       0       2  999.00       1   17.48      40
       7     180       5      52       6      10       2       1       0       2  999.00       1   17.48      40
       1     181       5      48       0       8       2       1       1       2   46.20       1   17.48      40
       2     181       5      44       1       6       2       1       1       2   46.20       1   17.48      40
       3     181       5      46       2       8       2       1       1       2   46.20       1   17.48      40
       4     181       5      48       3       8       2       1       1       2   46.20       1   17.48      40
       5     181       5      50       4       8       2       1       1       2   46.20       1   17.48      40
       6     181       5      50       5       8       2       1       1       2   46.20       1   17.48      40
       7     181       5     999       6     999       2       1       1       2   46.20       1   17.48      40
       1     182       5      49       0       9       2       0       1       2   49.90       1   17.48      40
       2     182       5      53       1      10       2       0       1       2   49.90       1   17.48      40
       3     182       5      48       2       8       2       0       1       2   49.90       1   17.48      40
       4     182       5      51       3      10       2       0       1       2   49.90       1   17.48      40
       5     182       5      51       4       9       2       0       1       2   49.90       1   17.48      40
       6     182       5      52       5       9       2       0       1       2   49.90       1   17.48      40
       7     182       5      53       6      10       2       0       1       2   49.90       1   17.48      40
       1     183       5      48       0      10       3       1       1       2   49.40       1   17.48      40
       2     183       5      50       1      10       3       1       1       2   49.40       1   17.48      40
       3     183       5      54       2      10       3       1       1       2   49.40       1   17.48      40
       4     183       5      52       3      11       3       1       1       2   49.40       1   17.48      40
       5     183       5      53       4      10       3       1       1       2   49.40       1   17.48      40
       6     183       5      53       5      10       3       1       1       2   49.40       1   17.48      40
       7     183       5      54       6      11       3       1       1       2   49.40       1   17.48      40
       1     184       5      52       0      11       3       0       0       2   49.20       1   17.48      40
       2     184       5      53       1      11       3       0       0       2   49.20       1   17.48      40
       3     184       5      47       2      10       3       0       0       2   49.20       1   17.48      40
       4     184       5      55       3      10       3       0       0       2   49.20       1   17.48      40
       5     184       5      52       4      11       3       0       0       2   49.20       1   17.48      40
       6     184       5      54       5      11       3       0       0       2   49.20       1   17.48      40
       7     184       5      55       6      12       3       0       0       2   49.20       1   17.48      40
       1     185       5      47       0      10       2       0       1       2   45.00       1   17.48      40
       2     185       5      49       1      11       2       0       1       2   45.00       1   17.48      40
       3     185       5      53       2      10       2       0       1       2   45.00       1   17.48      40
       4     185       5      51       3      10       2       0       1       2   45.00       1   17.48      40
       5     185       5      51       4      11       2       0       1       2   45.00       1   17.48      40
       6     185       5      53       5      11       2       0       1       2   45.00       1   17.48      40
       7     185       5      55       6      10       2       0       1       2   45.00       1   17.48      40
       1     186       5      39       0       9       2       1       0       2   30.50       1   17.48      40
       2     186       5      45       1       8       2       1       0       2   30.50       1   17.48      40
       3     186       5      48       2       9       2       1       0       2   30.50       1   17.48      40
       4     186       5      50       3       9       2       1       0       2   30.50       1   17.48      40
       5     186       5      47       4       9       2       1       0       2   30.50       1   17.48      40
       6     186       5      47       5      10       2       1       0       2   30.50       1   17.48      40
       7     186       5     999       6     999       2       1       0       2   30.50       1   17.48      40
       1     187       5      48       0      10     999       0       1       2   50.20       1   17.48      40
       2     187       5      56       1      10     999       0       1       2   50.20       1   17.48      40
       3     187       5      51       2      10     999       0       1       2   50.20       1   17.48      40
       4     187       5      53       3      10     999       0       1       2   50.20       1   17.48      40
       5     187       5      54       4       9     999       0       1       2   50.20       1   17.48      40
       6     187       5      57       5       9     999       0       1       2   50.20       1   17.48      40
       7     187       5      54       6      10     999       0       1       2   50.20       1   17.48      40
       1     188       5      47       0       6     999       0       1       2   45.20       1   17.48      40
       2     188       5      48       1       8     999       0       1       2   45.20       1   17.48      40
       3     188       5      48       2       8     999       0       1       2   45.20       1   17.48      40
       4     188       5      52       3       9     999       0       1       2   45.20       1   17.48      40
       5     188       5      52       4       8     999       0       1       2   45.20       1   17.48      40
       6     188       5      51       5       8     999       0       1       2   45.20       1   17.48      40
       7     188       5     999       6     999     999       0       1       2   45.20       1   17.48      40
       1     189       5      43       0       7       3       0       1       2   43.60       1   17.48      40
       2     189       5      48       1       8       3       0       1       2   43.60       1   17.48      40
       3     189       5      50       2       9       3       0       1       2   43.60       1   17.48      40
       4     189       5      48       3       9       3       0       1       2   43.60       1   17.48      40
       5     189       5      49       4       8       3       0       1       2   43.60       1   17.48      40
       6     189       5      48       5       8       3       0       1       2   43.60       1   17.48      40
       7     189       5      49       6       9       3       0       1       2   43.60       1   17.48      40
       1     190       5      46       0       8       3       0       1       2   45.20       1   17.48      40
       2     190       5      52       1       8       3       0       1       2   45.20       1   17.48      40
       3     190       5      48       2       9       3       0       1       2   45.20       1   17.48      40
       4     190       5      50       3       9       3       0       1       2   45.20       1   17.48      40
       5     190       5      50       4       8       3       0       1       2   45.20       1   17.48      40
       6     190       5      54       5       9       3       0       1       2   45.20       1   17.48      40
       7     190       5     999       6     999       3       0       1       2   45.20       1   17.48      40
       1     191       5      50       0       8       2       0       1       2   36.40       1   17.48      40
       2     191       5      48       1       8       2       0       1       2   36.40       1   17.48      40
       3     191       5      47       2       8       2       0       1       2   36.40       1   17.48      40
       4     191       5      49       3       8       2       0       1       2   36.40       1   17.48      40
       5     191       5      49       4       9       2       0       1       2   36.40       1   17.48      40
       6     191       5      51       5       9       2       0       1       2   36.40       1   17.48      40
       7     191       5     999       6     999       2       0       1       2   36.40       1   17.48      40
       1     192       5      54       0       9       3       1       1       1   55.30       1   17.48      40
       2     192       5      51       1       9       3       1       1       1   55.30       1   17.48      40
       3     192       5      51       2       8       3       1       1       1   55.30       1   17.48      40
       4     192       5      53       3       9       3       1       1       1   55.30       1   17.48      40
       5     192       5      55       4      10       3       1       1       1   55.30       1   17.48      40
       6     192       5      52       5       9       3       1       1       1   55.30       1   17.48      40
       7     192       5      57       6      10       3       1       1       1   55.30       1   17.48      40
       1     371       5      43       0      11       2       0       1       3   57.20       1   17.48      40
       2     371       5      47       1      11       2       0       1       3   57.20       1   17.48      40
       3     371       5      54       2      10       2       0       1       3   57.20       1   17.48      40
       4     371       5      50       3      11       2       0       1       3   57.20       1   17.48      40
       5     371       5      48       4      11       2       0       1       3   57.20       1   17.48      40
       6     371       5      49       5      11       2       0       1       3   57.20       1   17.48      40
       7     371       5      51       6      11       2       0       1       3   57.20       1   17.48      40
       1     372       5      48       0       8       2       1       1       2   22.80       1   17.48      40
       2     372       5      43       1       9       2       1       1       2   22.80       1   17.48      40
       3     372       5      45       2       9       2       1       1       2   22.80       1   17.48      40
       4     372       5      48       3       9       2       1       1       2   22.80       1   17.48      40
       5     372       5      48       4       8       2       1       1       2   22.80       1   17.48      40
       6     372       5      48       5       9       2       1       1       2   22.80       1   17.48      40
       7     372       5      51       6       8       2       1       1       2   22.80       1   17.48      40
       1     373       5      51       0      11       3       1       1       2   53.40       1   17.48      40
       2     373       5      52       1      11       3       1       1       2   53.40       1   17.48      40
       3     373       5      49       2      10       3       1       1       2   53.40       1   17.48      40
       4     373       5     999       3     999       3       1       1       2   53.40       1   17.48      40
       5     373       5      47       4      11       3       1       1       2   53.40       1   17.48      40
       6     373       5      51       5      11       3       1       1       2   53.40       1   17.48      40
       7     373       5      52       6      12       3       1       1       2   53.40       1   17.48      40
       1     374       5      48       0      10       2       1       1       2   44.50       1   17.48      40
       2     374       5      46       1       8       2       1       1       2   44.50       1   17.48      40
       3     374       5      48       2       9       2       1       1       2   44.50       1   17.48      40
       4     374       5      46       3      10       2       1       1       2   44.50       1   17.48      40
       5     374       5      47       4       9       2       1       1       2   44.50       1   17.48      40
       6     374       5      52       5       9       2       1       1       2   44.50       1   17.48      40
       7     374       5      48       6      10       2       1       1       2   44.50       1   17.48      40
       1     464       5      54       0       8       3       1       1       2   56.70       1   17.48      40
       2     464       5      52       1       9       3       1       1       2   56.70       1   17.48      40
       3     464       5      52       2       9       3       1       1       2   56.70       1   17.48      40
       4     464       5      51       3       9       3       1       1       2   56.70       1   17.48      40
       5     464       5      53       4       9       3       1       1       2   56.70       1   17.48      40
       6     464       5      54       5       9       3       1       1       2   56.70       1   17.48      40
       7     464       5     999       6     999       3       1       1       2   56.70       1   17.48      40
       1     465       5      50       0      10       3       1       1       3   60.00       1   17.48      40
       2     465       5      48       1       9       3       1       1       3   60.00       1   17.48      40
       3     465       5      53       2       9       3       1       1       3   60.00       1   17.48      40
       4     465       5      51       3      10       3       1       1       3   60.00       1   17.48      40
       5     465       5     999       4     999       3       1       1       3   60.00       1   17.48      40
       6     465       5      52       5       9       3       1       1       3   60.00       1   17.48      40
       7     465       5      58       6      10       3       1       1       3   60.00       1   17.48      40
       1     466       5      52       0       9       2       1       1       3   57.34       1   17.48      40
       2     466       5      47       1       9       2       1       1       3   57.34       1   17.48      40
       3     466       5      52       2      10       2       1       1       3   57.34       1   17.48      40
       4     466       5      54       3      10       2       1       1       3   57.34       1   17.48      40
       5     466       5      53       4      10       2       1       1       3   57.34       1   17.48      40
       6     466       5      58       5      10       2       1       1       3   57.34       1   17.48      40
       7     466       5      55       6      11       2       1       1       3   57.34       1   17.48      40
       1     578       5      52       0      10       2       0       1       2   52.50       1   17.48      40
       2     578       5      52       1      11       2       0       1       2   52.50       1   17.48      40
       3     578       5      53       2      10       2       0       1       2   52.50       1   17.48      40
       4     578       5      56       3      10       2       0       1       2   52.50       1   17.48      40
       5     578       5      54       4      10       2       0       1       2   52.50       1   17.48      40
       6     578       5     999       5     999       2       0       1       2   52.50       1   17.48      40
       7     578       5      54       6      10       2       0       1       2   52.50       1   17.48      40
       1     579       5      52       0       8       1       0       1       3   59.50       1   17.48      40
       2     579       5      55       1       9       1       0       1       3   59.50       1   17.48      40
       3     579       5      53       2      10       1       0       1       3   59.50       1   17.48      40
       4     579       5      56       3      10       1       0       1       3   59.50       1   17.48      40
       5     579       5      53       4       9       1       0       1       3   59.50       1   17.48      40
       6     579       5      59       5      11       1       0       1       3   59.50       1   17.48      40
       7     579       5      58       6      10       1       0       1       3   59.50       1   17.48      40
       1     851       6      43       0       8       3       0       1       2   41.50       0    9.61      77
       2     851       6      42       1       7       3       0       1       2   41.50       0    9.61      77
       3     851       6      46       2       6       3       0       1       2   41.50       0    9.61      77
       4     851       6      45       3       7       3       0       1       2   41.50       0    9.61      77
       5     851       6      44       4       6       3       0       1       2   41.50       0    9.61      77
       6     851       6     999       5     999       3       0       1       2   41.50       0    9.61      77
       7     851       6      46       6       6       3       0       1       2   41.50       0    9.61      77
       1     852       6      52       0       9     999       1       1       2   55.50       0    9.61      77
       2     852       6      58       1       9     999       1       1       2   55.50       0    9.61      77
       3     852       6      54       2       7     999       1       1       2   55.50       0    9.61      77
       4     852       6      53       3       8     999       1       1       2   55.50       0    9.61      77
       5     852       6      56       4       9     999       1       1       2   55.50       0    9.61      77
       6     852       6      55       5       9     999       1       1       2   55.50       0    9.61      77
       7     852       6     999       6     999     999       1       1       2   55.50       0    9.61      77
       1     853       6      57       0       9       3       1     999       2   56.70       0    9.61      77
       2     853       6      53       1      10       3       1     999       2   56.70       0    9.61      77
       3     853       6      61       2       9       3       1     999       2   56.70       0    9.61      77
       4     853       6      54       3       9       3       1     999       2   56.70       0    9.61      77
       5     853       6      62       4       9       3       1     999       2   56.70       0    9.61      77
       6     853       6      57       5      10       3       1     999       2   56.70       0    9.61      77
       7     853       6      55       6      10       3       1     999       2   56.70       0    9.61      77
       1     854       6      55       0      11       3       0       1       2   51.80       0    9.61      77
       2     854       6      56       1      10       3       0       1       2   51.80       0    9.61      77
       3     854       6      59       2      12       3       0       1       2   51.80       0    9.61      77
       4     854       6      58       3      11       3       0       1       2   51.80       0    9.61      77
       5     854       6      56       4      12       3       0       1       2   51.80       0    9.61      77
       6     854       6     999       5     999       3       0       1       2   51.80       0    9.61      77
       7     854       6      60       6      12       3       0       1       2   51.80       0    9.61      77
       1     855       6      58       0      10       3       0       1     999   50.20       0    9.61      77
       2     855       6      53       1      10       3       0       1     999   50.20       0    9.61      77
       3     855       6      57       2       9       3       0       1     999   50.20       0    9.61      77
       4     855       6      51       3       9       3       0       1     999   50.20       0    9.61      77
       5     855       6      55       4       9       3       0       1     999   50.20       0    9.61      77
       6     855       6      60       5      10       3       0       1     999   50.20       0    9.61      77
       7     855       6     999       6     999       3       0       1     999   50.20       0    9.61      77
       1     856       6      45       0       7     999       0       1       2   38.70       0    9.61      77
       2     856       6      51       1       7     999       0       1       2   38.70       0    9.61      77
       3     856       6      51       2       8     999       0       1       2   38.70       0    9.61      77
       4     856       6      50       3       8     999       0       1       2   38.70       0    9.61      77
       5     856       6     999       4     999     999       0       1       2   38.70       0    9.61      77
       6     856       6     999       5     999     999       0       1       2   38.70       0    9.61      77
       7     856       6      50       6       8     999       0       1       2   38.70       0    9.61      77
       1     857       6      44       0      12       3       1       1       2   39.40       0    9.61      77
       2     857       6      50       1      11       3       1       1       2   39.40       0    9.61      77
       3     857       6      48       2      11       3       1       1       2   39.40       0    9.61      77
       4     857       6      52       3      10       3       1       1       2   39.40       0    9.61      77
       5     857       6      49       4       9       3       1       1       2   39.40       0    9.61      77
       6     857       6      48       5      10       3       1       1       2   39.40       0    9.61      77
       7     857       6      49       6       9       3       1       1       2   39.40       0    9.61      77
       1     858       6      42       0       7     999       0       1       2   33.30       0    9.61      77
       2     858       6      47       1       9     999       0       1       2   33.30       0    9.61      77
       3     858       6      53       2       8     999       0       1       2   33.30       0    9.61      77
       4     858       6      44       3       8     999       0       1       2   33.30       0    9.61      77
       5     858       6      48       4       9     999       0       1       2   33.30       0    9.61      77
       6     858       6      48       5       9     999       0       1       2   33.30       0    9.61      77
       7     858       6      48       6       9     999       0       1       2   33.30       0    9.61      77
       1     859       6      50       0       9       3       1       1       2  999.00       0    9.61      77
       2     859       6      49       1       9       3       1       1       2  999.00       0    9.61      77
       3     859       6      58       2       9       3       1       1       2  999.00       0    9.61      77
       4     859       6      51       3      10       3       1       1       2  999.00       0    9.61      77
       5     859       6      56       4      10       3       1       1       2  999.00       0    9.61      77
       6     859       6      51       5       8       3       1       1       2  999.00       0    9.61      77
       7     859       6      43       6       7       3       1       1       2  999.00       0    9.61      77
       1     860       6      45       0       8       3       0       1       2   38.50       0    9.61      77
       2     860       6      51       1       9       3       0       1       2   38.50       0    9.61      77
       3     860       6      53       2       9       3       0       1       2   38.50       0    9.61      77
       4     860       6      53       3       8       3       0       1       2   38.50       0    9.61      77
       5     860       6      51       4      11       3       0       1       2   38.50       0    9.61      77
       6     860       6     999       5     999       3       0       1       2   38.50       0    9.61      77
       7     860       6      55       6       9       3       0       1       2   38.50       0    9.61      77
       1     861       6      43       0       9       3       0       1       2    6.00       0    9.61      77
       2     861       6      42       1       8       3       0       1       2    6.00       0    9.61      77
       3     861       6      42       2       8       3       0       1       2    6.00       0    9.61      77
       4     861       6      41       3       7       3       0       1       2    6.00       0    9.61      77
       5     861       6      41       4       7       3       0       1       2    6.00       0    9.61      77
       6     861       6      42       5       8       3       0       1       2    6.00       0    9.61      77
       7     861       6      39       6       8       3       0       1       2    6.00       0    9.61      77
       1     862       6      49       0      10       3       0       1       2   55.50       0    9.61      77
       2     862       6      52       1       9       3       0       1       2   55.50       0    9.61      77
       3     862       6      51       2       8       3       0       1       2   55.50       0    9.61      77
       4     862       6      51       3       9       3       0       1       2   55.50       0    9.61      77
       5     862       6      45       4      10       3       0       1       2   55.50       0    9.61      77
       6     862       6      57       5       8       3       0       1       2   55.50       0    9.61      77
       7     862       6      56       6       9       3       0       1       2   55.50       0    9.61      77
       1     863       6      48       0       3       1       0       1       2   42.20       0    9.61      77
       2     863       6      48       1       6       1       0       1       2   42.20       0    9.61      77
       3     863       6      50       2       3       1       0       1       2   42.20       0    9.61      77
       4     863       6      51       3       7       1       0       1       2   42.20       0    9.61      77
       5     863       6     999       4     999       1       0       1       2   42.20       0    9.61      77
       6     863       6      53       5       7       1       0       1       2   42.20       0    9.61      77
       7     863       6      45       6       8       1       0       1       2   42.20       0    9.61      77
       1     864       6      53       0       9       2       0       1       2   54.60       0    9.61      77
       2     864       6      52       1       8       2       0       1       2   54.60       0    9.61      77
       3     864       6      56       2      10       2       0       1       2   54.60       0    9.61      77
       4     864       6      50       3      10       2       0       1       2   54.60       0    9.61      77
       5     864       6      52       4       9       2       0       1       2   54.60       0    9.61      77
       6     864       6      59       5      10       2       0       1       2   54.60       0    9.61      77
       7     864       6     999       6     999       2       0       1       2   54.60       0    9.61      77
       1     865       6      52       0      10       3       1       1       2   47.80       0    9.61      77
       2     865       6      53       1      10       3       1       1       2   47.80       0    9.61      77
       3     865       6      51       2      11       3       1       1       2   47.80       0    9.61      77
       4     865       6      52       3      10       3       1       1       2   47.80       0    9.61      77
       5     865       6      55       4      10       3       1       1       2   47.80       0    9.61      77
       6     865       6      53       5      11       3       1       1       2   47.80       0    9.61      77
