 213 0 11.084   0
 213 1 11.011   0
 213 2  9.215   0
 213 3  8.241   0
 213 4  7.494   0
 213 5  7.273   0
 214 0 11.401   0
 214 1  9.906   0
 214 2  9.326   0
 214 3  9.461   0
 214 4  8.279   0
 214 5  7.191   0
 215 0 12.997   0
 215 1 10.627   0
 215 2  8.738   0
 215 3  7.724   0
 215 4  7.492   0
 215 5  5.279   0
 216 0 12.728   0
 216 1 999.00   1
 216 2 999.00 999
 216 3 999.00 999
 216 4 999.00 999
 216 5 999.00 999
 217 0 12.525   0
 217 1 11.184   0
 217 2 10.606   0
 217 3  9.325   0
 217 4  8.687   0
 217 5  7.238   0
 218 0 11.188   0
 218 1  9.959   0
 218 2 10.289   0
 218 3  8.169   0
 218 4  7.316   0
 218 5  5.388   0
 219 0 12.372   0
 219 1 11.347   0
 219 2 10.996   0
 219 3 10.806   0
 219 4 10.016   0
 219 5 999.00   1
 220 0 11.353   0
 220 1 11.118   0
 220 2 10.548   0
 220 3  8.483   0
 220 4  8.023   0
 220 5  7.705   0
 221 0 11.600   0
 221 1  9.944   0
 221 2  9.005   0
 221 3  8.466   0
 221 4  7.228   0
 221 5  6.598   0
 222 0 11.092   0
 222 1 10.739   0
 222 2  9.704   0
 222 3  8.807   0
 222 4 999.00   1
 222 5 999.00 999
 223 0 12.205   0
 223 1  9.486   0
 223 2  7.017   0
 223 3  7.195   0
 223 4  5.076   0
 223 5  3.389   0
 224 0 12.014   0
 224 1 10.996   0
 224 2  9.142   0
 224 3  9.243   0
 224 4  6.815   0
 224 5  8.717   0
 225 0 10.461   0
 225 1 10.701   0
 225 2  9.919   0
 225 3  7.915   0
 225 4  6.974   0
 225 5  6.123   0
 226 0 12.549   0
 226 1 11.854   0
 226 2  9.230   0
 226 3  7.081   0
 226 4  6.802   0
 226 5  4.905   0
 227 0 12.676   0
 227 1 10.948   0
 227 2 10.556   0
 227 3  8.429   0
 227 4  7.997   0
 227 5  5.312   0
 228 0 11.690   0
 228 1 10.923   0
 228 2 10.194   0
 228 3  9.491   0
 228 4  7.523   0
 228 5  8.091   0
 229 0 12.367   0
 229 1  9.194   0
 229 2  9.346   0
 229 3  8.281   0
 229 4  7.148   0
 229 5  6.268   0
 230 0 12.345   0
 230 1 11.394   0
 230 2  9.512   0
 230 3  8.290   0
 230 4  8.734   0
 230 5  7.431   0
 231 0 12.132   0
 231 1 10.532   0
 231 2 11.346   0
 231 3 10.204   0
 231 4  9.085   0
 231 5  7.338   0
 232 0 11.603   0
 232 1  9.461   0
 232 2  7.796   0
 232 3  6.726   0
 232 4  5.227   0
 232 5  2.814   0
 233 0 12.214   0
 233 1 11.138   0
 233 2 10.510   0
 233 3  9.826   0
 233 4  8.696   0
 233 5  9.622   0
 234 0 10.872   0
 234 1 11.679   0
 234 2 11.473   0
 234 3 10.624   0
 234 4  9.096   0
 234 5  9.325   0
 235 0 12.270   0
 235 1 11.472   0
 235 2 999.00   1
 235 3 999.00 999
 235 4 999.00 999
 235 5 999.00 999
 236 0 12.317   0
 236 1 11.440   0
 236 2 10.847   0
 236 3 11.119   0
 236 4 10.367   0
 236 5 999.00   1
 237 0 12.070   0
 237 1 11.823   0
 237 2 11.451   0
 237 3 10.145   0
 237 4 10.136   0
 237 5 999.00   1
 238 0 10.382   0
 238 1 10.921   0
 238 2  9.916   0
 238 3  9.844   0
 238 4  8.205   0
 238 5  6.826   0
 239 0 10.461   0
 239 1 10.111   0
 239 2  8.111   0
 239 3  8.782   0
 239 4  5.717   0
 239 5  5.605   0
 240 0 12.611   0
 240 1 12.519   0
 240 2 10.214   0
 240 3  9.656   0
 240 4  9.486   0
 240 5  6.925   0
 241 0 11.360   0
 241 1 11.421   0
 241 2 11.020   0
 241 3  9.839   0
 241 4  8.804   0
 241 5  8.821   0
 242 0 11.655   0
 242 1 12.358   0
 242 2 10.870   0
 242 3 10.419   0
 242 4  8.920   0
 242 5  8.085   0
 243 0 12.703   0
 243 1 12.069   0
 243 2 11.254   0
 243 3 10.328   0
 243 4  8.695   0
 243 5  7.771   0
 244 0 12.412   0
 244 1 12.230   0
 244 2 11.366   0
 244 3  8.169   0
 244 4  8.341   0
 244 5  7.354   0
 245 0 11.973   0
 245 1 11.113   0
 245 2 11.387   0
 245 3 999.00   1
 245 4 999.00 999
 245 5 999.00 999
 246 0 13.466   0
 246 1 12.001   0
 246 2 10.865   0
 246 3  9.721   0
 246 4  8.808   0
 246 5  7.670   0
 247 0 12.378   0
 247 1 11.846   0
 247 2  9.124   0
 247 3  9.312   0
 247 4  8.877   0
 247 5  7.236   0
 248 0 11.238   0
 248 1  9.889   0
 248 2  9.112   0
 248 3  7.064   0
 248 4  6.137   0
 248 5  6.261   0
 249 0 11.616   0
 249 1 10.764   0
 249 2 10.145   0
 249 3  8.080   0
 249 4  7.870   0
 249 5  5.434   0
 250 0 11.720   0
 250 1 10.286   0
 250 2 11.396   0
 250 3  8.748   0
 250 4  9.229   0
 250 5  8.718   0
 251 0 11.885   0
 251 1 11.701   0
 251 2 10.477   0
 251 3 999.00   1
 251 4 999.00 999
 251 5 999.00 999
 252 0 11.674   0
 252 1 10.627   0
 252 2  8.165   0
 252 3  8.474   0
 252 4  8.382   0
 252 5  5.722   0
 253 0 11.825   0
 253 1 11.250   0
 253 2  8.924   0
 253 3  9.189   0
 253 4  7.978   0
 253 5  6.406   0
 254 0 13.976   0
 254 1 11.637   0
 254 2  9.701   0
 254 3  8.307   0
 254 4  7.354   0
 254 5 999.00   1
 255 0 12.952   0
 255 1 11.975   0
 255 2 10.542   0
 255 3  9.312   0
 255 4  8.491   0
 255 5  6.285   0
 256 0 11.542   0
 256 1 11.019   0
 256 2 10.097   0
 256 3  9.995   0
 256 4 999.00   1
 256 5 999.00 999
 257 0 12.549   0
 257 1 10.679   0
 257 2  9.628   0
 257 3  6.932   0
 257 4  6.298   0
 257 5 999.00   1
 258 0 12.782   0
 258 1 999.00   1
 258 2 999.00 999
 258 3 999.00 999
 258 4 999.00 999
 258 5 999.00 999
 259 0 12.460   0
 259 1 11.501   0
 259 2 10.215   0
 259 3 10.758   0
 259 4 999.00   1
 259 5 999.00 999
 260 0 12.275   0
 260 1 11.239   0
 260 2  9.544   0
 260 3  8.940   0
 260 4  9.058   0
 260 5  7.825   0
 261 0 10.521   0
 261 1 12.097   0
 261 2 10.244   0
 261 3 10.265   0
 261 4  7.769   0
 261 5  6.129   0
 262 0 12.712   0
 262 1 10.774   0
 262 2 10.663   0
 262 3  7.715   0
 262 4  6.540   0
 262 5  5.428   0
 263 0 14.178   0
 263 1 13.906   0
 263 2 999.00   1
 263 3 999.00 999
 263 4 999.00 999
 263 5 999.00 999
 264 0 12.126   0
 264 1 10.522   0
 264 2  9.505   0
 264 3  8.572   0
 264 4  8.198   0
 264 5  5.654   0
 265 0 13.087   0
 265 1 11.242   0
 265 2  8.724   0
 265 3  6.507   0
 265 4  7.192   0
 265 5  6.166   0
 266 0 11.524   0
 266 1 11.032   0
 266 2 10.019   0
 266 3  8.317   0
 266 4  7.291   0
 266 5 999.00   1
 267 0 11.251   0
 267 1 10.892   0
 267 2  9.580   0
 267 3  9.527   0
 267 4  8.954   0
 267 5 999.00   1
 268 0 11.426   0
 268 1 10.078   0
 268 2  8.709   0
 268 3 999.00   1
 268 4 999.00 999
 268 5 999.00 999
 269 0 12.660   0
 269 1 11.469   0
 269 2 13.101   0
 269 3  9.296   0
 269 4  9.411   0
 269 5 999.00   1
 270 0 11.955   0
 270 1 999.00   1
 270 2 999.00 999
 270 3 999.00 999
 270 4 999.00 999
 270 5 999.00 999
 271 0 11.054   0
 271 1 10.767   0
 271 2  9.709   0
 271 3  8.534   0
 271 4  6.834   0
 271 5  5.731   0
 272 0 11.915   0
 272 1  9.657   0
 272 2  9.973   0
 272 3  8.788   0
 272 4  7.328   0
 272 5  6.611   0
 273 0 11.250   0
 273 1 10.507   0
 273 2 10.378   0
 273 3 999.00   1
 273 4 999.00 999
 273 5 999.00 999
 274 0 13.118   0
 274 1 12.491   0
 274 2 11.950   0
 274 3 10.773   0
 274 4 10.457   0
 274 5 999.00   1
 275 0 10.553   0
 275 1 11.609   0
 275 2 10.750   0
 275 3  8.489   0
 275 4  7.405   0
 275 5  8.253   0
 276 0 11.923   0
 276 1  9.453   0
 276 2  9.638   0
 276 3  9.181   0
 276 4  8.326   0
 276 5  6.240   0
 277 0 13.947   0
 277 1 11.669   0
 277 2 999.00   1
 277 3 999.00 999
 277 4 999.00 999
 277 5 999.00 999
 278 0 12.334   0
 278 1  9.632   0
 278 2  9.324   0
 278 3  8.616   0
 278 4  7.864   0
 278 5  3.746   0
 279 0 12.748   0
 279 1 12.474   0
 279 2 10.786   0
 279 3 11.225   0
 279 4 11.638   0
 279 5 999.00   1
 280 0 11.669   0
 280 1 12.116   0
 280 2  9.772   0
 280 3  7.557   0
 280 4  6.903   0
 280 5  5.683   0
 281 0 12.081   0
 281 1 10.741   0
 281 2 10.921   0
 281 3  8.321   0
 281 4  7.143   0
 281 5  6.406   0
 282 0 10.324   0
 282 1 10.018   0
 282 2  9.463   0
 282 3  8.208   0
 282 4  7.873   0
 282 5  6.790   0
 283 0 12.149   0
 283 1 11.355   0
 283 2  9.094   0
 283 3  8.225   0
 283 4  5.747   0
 283 5  4.004   0
 284 0 12.126   0
 284 1 10.703   0
 284 2 999.00   1
 284 3 999.00 999
 284 4 999.00 999
 284 5 999.00 999
 285 0 12.948   0
 285 1 11.640   0
 285 2 11.541   0
 285 3  8.234   0
 285 4  9.125   0
 285 5 999.00   1
 286 0 12.868   0
 286 1 10.415   0
 286 2 10.213   0
 286 3  9.948   0
 286 4  9.787   0
 286 5  8.664   0
 287 0 10.940   0
 287 1  9.665   0
 287 2  8.555   0
 287 3  7.025   0
 287 4  6.114   0
 287 5  5.263   0
 288 0 11.438   0
 288 1  9.703   0
 288 2  8.385   0
 288 3  6.439   0
 288 4  5.637   0
 288 5  3.095   0
 289 0 12.153   0
 289 1 10.288   0
 289 2  9.535   0
 289 3  8.096   0
 289 4  7.230   0
 289 5  6.171   0
 290 0 11.558   0
 290 1 12.060   0
 290 2  9.526   0
 290 3  8.794   0
 290 4  7.846   0
 290 5  7.073   0
 291 0 11.602   0
 291 1 12.843   0
 291 2 10.475   0
 291 3 10.192   0
 291 4  8.658   0
 291 5  6.565   0
 292 0 11.150   0
 292 1  9.941   0
 292 2 10.294   0
 292 3 999.00   1
 292 4 999.00 999
 292 5 999.00 999
 293 0 12.374   0
 293 1 12.366   0
 293 2 10.741   0
 293 3 11.928   0
 293 4 999.00   1
 293 5 999.00 999
 294 0 12.368   0
 294 1  9.713   0
 294 2 10.339   0
 294 3  8.570   0
 294 4  8.518   0
 294 5  7.507   0
 295 0 11.465   0
 295 1 10.527   0
 295 2  9.651   0
 295 3  8.370   0
 295 4  5.917   0
 295 5  4.687   0
 296 0 11.913   0
 296 1 12.112   0
 296 2 11.391   0
 296 3  9.284   0
 296 4  8.439   0
 296 5  7.146   0
 297 0 10.294   0
 297 1 10.576   0
 297 2 10.269   0
 297 3 999.00   1
 297 4 999.00 999
 297 5 999.00 999
 298 0 11.796   0
 298 1 11.463   0
 298 2 10.947   0
 298 3  9.212   0
 298 4  8.556   0
 298 5  8.104   0
 299 0 12.676   0
 299 1 11.323   0
 299 2 11.304   0
 299 3 999.00   1
 299 4 999.00 999
 299 5 999.00 999
 300 0 11.663   0
 300 1 11.094   0
 300 2 11.741   0
 300 3 11.003   0
 300 4 10.842   0
 300 5  9.284   0
 301 0 12.043   0
 301 1 13.146   0
 301 2 10.708   0
 301 3  8.347   0
 301 4  8.099   0
 301 5  6.869   0
 302 0 10.238   0
 302 1 10.696   0
 302 2 10.569   0
 302 3  8.907   0
 302 4  6.844   0
 302 5  5.964   0
 303 0 11.522   0
 303 1 10.979   0
 303 2  9.203   0
 303 3  8.321   0
 303 4  6.119   0
 303 5  6.031   0
 304 0 12.313   0
 304 1 10.559   0
 304 2  7.096   0
 304 3  5.897   0
 304 4  3.859   0
 304 5  3.568   0
 305 0 12.677   0
 305 1 12.619   0
 305 2 10.962   0
 305 3  9.649   0
 305 4 11.143   0
 305 5  8.778   0
 306 0 11.588   0
 306 1 12.092   0
 306 2 11.556   0
 306 3  9.935   0
 306 4 10.003   0
 306 5  9.339   0
 307 0 13.134   0
 307 1 12.921   0
 307 2 10.906   0
 307 3 10.732   0
 307 4 10.160   0
 307 5 999.00   1
 308 0 10.436   0
 308 1 10.104   0
 308 2  9.818   0
 308 3  9.728   0
 308 4 10.003   0
 308 5 999.00   1
 309 0 11.739   0
 309 1 11.452   0
 309 2 11.688   0
 309 3 999.00   1
 309 4 999.00 999
 309 5 999.00 999
 310 0 13.061   0
 310 1 11.243   0
 310 2 10.367   0
 310 3  8.731   0
 310 4  8.190   0
 310 5 999.00   1
 311 0 11.115   0
 311 1  9.881   0
 311 2  9.311   0
 311 3  8.313   0
 311 4  6.738   0
 311 5  5.036   0
 312 0 11.445   0
 312 1  9.236   0
 312 2  8.249   0
 312 3  8.443   0
 312 4  6.332   0
 312 5  4.256   0
 313 0 12.987   0
 313 1 12.427   0
 313 2 11.614   0
 313 3 11.901   0
 313 4 11.105   0
 313 5 10.449   0
 314 0 12.841   0
 314 1 11.690   0
 314 2  9.975   0
 314 3  9.725   0
 314 4 999.00   1
 314 5 999.00 999
 315 0 12.454   0
 315 1 10.685   0
 315 2  9.371   0
 315 3  8.064   0
 315 4  6.853   0
 315 5 999.00   1
 316 0 13.364   0
 316 1 11.060   0
 316 2 11.025   0
 316 3 11.218   0
 316 4 11.069   0
 316 5 10.062   0
 317 0 11.148   0
 317 1 11.781   0
 317 2  9.379   0
 317 3  7.440   0
 317 4  6.676   0
 317 5  4.298   0
 318 0 12.587   0
 318 1 10.755   0
 318 2 999.00   1
 318 3 999.00 999
 318 4 999.00 999
 318 5 999.00 999
 319 0 12.459   0
 319 1 10.987   0
 319 2  9.085   0
 319 3  7.857   0
 319 4  8.247   0
 319 5  7.054   0
 320 0 10.922   0
 320 1  8.718   0
 320 2  8.706   0
 320 3  6.680   0
 320 4  5.787   0
 320 5  5.116   0
 321 0 11.730   0
 321 1  9.535   0
 321 2 10.064   0
 321 3 10.081   0
 321 4  8.939   0
 321 5 999.00   1
 322 0 12.032   0
 322 1 10.918   0
 322 2  8.955   0
 322 3  9.361   0
 322 4  7.762   0
 322 5  8.797   0
 323 0 11.568   0
 323 1 10.107   0
 323 2 10.859   0
 323 3 10.249   0
 323 4  9.310   0
 323 5  7.398   0
 324 0 12.951   0
 324 1 10.108   0
 324 2 10.102   0
 324 3  9.088   0
 324 4  8.296   0
 324 5  8.080   0
 325 0 13.040   0
 325 1 11.082   0
 325 2  9.647   0
 325 3  9.755   0
 325 4 999.00   1
 325 5 999.00 999
 326 0 11.133   0
 326 1 11.005   0
 326 2 10.358   0
 326 3  8.270   0
 326 4  8.522   0
 326 5  6.946   0
 327 0 12.523   0
 327 1 12.498   0
 327 2 10.635   0
 327 3 999.00   1
 327 4 999.00 999
 327 5 999.00 999
 328 0 11.915   0
 328 1  9.752   0
 328 2  9.589   0
 328 3  8.945   0
 328 4  9.346   0
 328 5  7.402   0
 329 0 12.412   0
 329 1 999.00   1
 329 2 999.00 999
 329 3 999.00 999
 329 4 999.00 999
 329 5 999.00 999
 330 0 11.639   0
 330 1  9.478   0
 330 2  9.888   0
 330 3 999.00   1
 330 4 999.00 999
 330 5 999.00 999
 331 0 11.688   0
 331 1  9.306   0
 331 2  8.783   0
 331 3  6.070   0
 331 4  5.703   0
 331 5  3.109   0
 332 0 11.694   0
 332 1 12.027   0
 332 2 999.00   1
 332 3 999.00 999
 332 4 999.00 999
 332 5 999.00 999
 333 0 11.638   0
 333 1  9.866   0
 333 2  8.820   0
 333 3  6.816   0
 333 4  5.133   0
 333 5  4.572   0
 334 0 12.976   0
 334 1 12.172   0
 334 2 12.197   0
 334 3 999.00   1
 334 4 999.00 999
 334 5 999.00 999
 335 0 11.685   0
 335 1 12.155   0
 335 2  9.683   0
 335 3  9.452   0
 335 4  7.711   0
 335 5  6.412   0
 336 0 11.968   0
 336 1 11.009   0
 336 2  9.974   0
 336 3  8.927   0
 336 4  8.971   0
 336 5  7.609   0
 337 0 11.323   0
 337 1 10.185   0
 337 2  9.385   0
 337 3  8.578   0
 337 4  6.807   0
 337 5 999.00   1
 338 0 13.299   0
 338 1 11.668   0
 338 2 11.350   0
 338 3  8.943   0
 338 4 999.00   1
 338 5 999.00 999
 339 0 11.861   0
 339 1 11.946   0
 339 2 999.00   1
 339 3 999.00 999
 339 4 999.00 999
 339 5 999.00 999
 340 0 12.395   0
 340 1  9.809   0
 340 2 11.494   0
 340 3  9.975   0
 340 4  8.275   0
 340 5  6.650   0
 341 0 12.066   0
 341 1 10.984   0
 341 2 10.040   0
 341 3  8.385   0
 341 4  8.399   0
 341 5  6.480   0
 342 0 10.840   0
 342 1 11.499   0
 342 2  8.642   0
 342 3  7.256   0
 342 4  6.390   0
 342 5  5.039   0
 343 0 11.481   0
 343 1 10.668   0
 343 2  8.703   0
 343 3  8.288   0
 343 4  5.221   0
 343 5  3.841   0
 344 0 12.533   0
 344 1 11.077   0
 344 2 10.397   0
 344 3  9.581   0
 344 4  7.992   0
 344 5  7.458   0
 345 0 11.391   0
 345 1 11.840   0
 345 2 10.144   0
 345 3  9.257   0
 345 4  8.287   0
 345 5 999.00   1
 346 0 12.165   0
 346 1 10.042   0
 346 2  8.818   0
 346 3  8.233   0
 346 4  8.376   0
 346 5  5.543   0
 347 0 12.670   0
 347 1 10.380   0
 347 2 10.400   0
 347 3  8.474   0
 347 4  7.327   0
 347 5  6.024   0
 348 0 11.054   0
 348 1 11.583   0
 348 2  9.555   0
 348 3  9.675   0
 348 4  8.676   0
 348 5  7.093   0
 349 0 11.679   0
 349 1 11.000   0
 349 2 10.056   0
 349 3  8.095   0
 349 4  7.104   0
 349 5  4.898   0
 350 0 12.815   0
 350 1 11.382   0
 350 2 11.111   0
 350 3 10.117   0
 350 4  9.116   0
 350 5 999.00   1
 351 0 11.477   0
 351 1 10.011   0
 351 2  8.725   0
 351 3  9.353   0
 351 4  7.227   0
 351 5  5.220   0
 352 0 12.877   0
 352 1 12.310   0
 352 2 10.643   0
 352 3 999.00   1
 352 4 999.00 999
 352 5 999.00 999
 353 0 12.070   0
 353 1 11.926   0
 353 2 10.068   0
 353 3  8.964   0
 353 4  8.545   0
 353 5  7.847   0
 354 0 13.093   0
 354 1 12.264   0
 354 2 10.975   0
 354 3  9.110   0
 354 4  9.198   0
 354 5 10.254   0
 355 0 12.727   0
 355 1 10.002   0
 355 2  7.969   0
 355 3  7.329   0
 355 4  4.841   0
 355 5  3.199   0
 356 0 12.307   0
 356 1 999.00   1
 356 2 999.00 999
 356 3 999.00 999
 356 4 999.00 999
 356 5 999.00 999
 357 0 11.300   0
 357 1 10.829   0
 357 2  9.511   0
 357 3  9.789   0
 357 4  8.579   0
 357 5  6.430   0
 358 0 10.620   0
 358 1  9.835   0
 358 2  8.549   0
 358 3  8.642   0
 358 4  6.132   0
 358 5  4.745   0
 359 0 13.333   0
 359 1 10.646   0
 359 2  9.264   0
 359 3  7.963   0
 359 4  7.252   0
 359 5  5.957   0
 360 0 11.276   0
 360 1 10.413   0
 360 2  8.829   0
 360 3  7.859   0
 360 4  6.415   0
 360 5  4.367   0
 361 0 12.203   0
 361 1 10.584   0
 361 2  8.304   0
 361 3  8.525   0
 361 4  7.943   0
 361 5  6.132   0
 362 0 11.536   0
 362 1 10.693   0
 362 2 10.014   0
 362 3  9.112   0
 362 4  7.055   0
 362 5  6.270   0
 363 0 11.263   0
 363 1 12.161   0
 363 2 11.043   0
 363 3 11.141   0
 363 4 999.00   1
 363 5 999.00 999
 364 0 13.036   0
 364 1 11.324   0
 364 2 10.896   0
 364 3  9.532   0
 364 4 999.00   1
 364 5 999.00 999
 365 0 11.384   0
 365 1 11.880   0
 365 2  9.929   0
 365 3  9.592   0
 365 4  8.024   0
 365 5  7.705   0
 366 0 12.753   0
 366 1  9.750   0
 366 2 10.491   0
 366 3  8.863   0
 366 4  8.566   0
 366 5 999.00   1
 367 0 11.090   0
 367 1 10.958   0
 367 2  9.782   0
 367 3  6.844   0
 367 4  5.671   0
 367 5  5.577   0
 368 0 11.049   0
 368 1  9.522   0
 368 2  7.572   0
 368 3  6.202   0
 368 4  5.057   0
 368 5  3.613   0
 369 0 12.567   0
 369 1 12.311   0
 369 2 11.028   0
 369 3  9.181   0
 369 4  8.630   0
 369 5  8.275   0
 370 0 11.582   0
 370 1 11.279   0
 370 2 10.469   0
 370 3 10.826   0
 370 4  7.926   0
 370 5  8.275   0
 371 0 11.608   0
 371 1  9.577   0
 371 2 10.941   0
 371 3 10.137   0
 371 4  7.815   0
 371 5 999.00   1
 372 0 11.230   0
 372 1  9.763   0
 372 2  8.849   0
 372 3  8.192   0
 372 4  5.840   0
 372 5  5.307   0
 373 0 11.610   0
 373 1 10.208   0
 373 2  9.595   0
 373 3  7.619   0
 373 4  6.565   0
 373 5  4.234   0
 374 0 12.940   0
 374 1 11.682   0
 374 2 12.015   0
 374 3  9.485   0
 374 4  7.194   0
 374 5  8.567   0
 375 0 11.344   0
 375 1 10.217   0
 375 2  9.503   0
 375 3  8.173   0
 375 4  7.132   0
 375 5 999.00   1
 376 0 12.573   0
 376 1 10.959   0
 376 2 11.819   0
 376 3  9.895   0
 376 4  7.607   0
 376 5  8.767   0
 377 0 11.753   0
 377 1  9.740   0
 377 2  8.952   0
 377 3  7.456   0
 377 4  6.626   0
 377 5  6.038   0
 378 0 11.990   0
 378 1 11.014   0
 378 2  8.237   0
 378 3  7.751   0
 378 4  6.485   0
 378 5 999.00   1
 379 0 11.794   0
 379 1 10.561   0
 379 2  9.862   0
 379 3  9.621   0
 379 4  7.718   0
 379 5  9.555   0
 380 0 11.475   0
 380 1 11.029   0
 380 2 10.133   0
 380 3  8.305   0
 380 4  7.233   0
 380 5  5.593   0
 381 0 12.604   0
 381 1 10.237   0
 381 2  9.544   0
 381 3  9.293   0
 381 4  6.777   0
 381 5  6.051   0
 382 0 13.201   0
 382 1 10.969   0
 382 2 11.653   0
 382 3 10.201   0
 382 4 999.00   1
 382 5 999.00 999
 383 0 13.231   0
 383 1 11.913   0
 383 2  9.615   0
 383 3 10.334   0
 383 4  7.249   0
 383 5  7.980   0
 384 0 11.100   0
 384 1 11.987   0
 384 2 10.684   0
 384 3  9.112   0
 384 4  9.706   0
 384 5  7.344   0
 385 0 12.340   0
 385 1 10.503   0
 385 2  9.179   0
 385 3  9.903   0
 385 4  7.741   0
 385 5  5.994   0
 386 0 10.629   0
 386 1 11.327   0
 386 2 10.815   0
 386 3  9.557   0
 386 4  9.632   0
 386 5  9.271   0
 387 0 12.888   0
 387 1 11.790   0
 387 2 11.289   0
 387 3 10.156   0
 387 4  8.203   0
 387 5  6.698   0
 388 0 12.758   0
 388 1 11.574   0
 388 2 11.461   0
 388 3  9.468   0
 388 4 999.00   1
 388 5 999.00 999
 389 0 11.991   0
 389 1 10.422   0
 389 2  8.681   0
 389 3  8.280   0
 389 4  5.945   0
 389 5 999.00   1
 390 0 12.505   0
 390 1 11.959   0
 390 2  9.835   0
 390 3  9.093   0
 390 4  8.269   0
 390 5  6.301   0
 391 0 12.178   0
 391 1 999.00   1
 391 2 999.00 999
 391 3 999.00 999
 391 4 999.00 999
 391 5 999.00 999
 392 0 11.989   0
 392 1 11.546   0
 392 2  8.819   0
 392 3  7.917   0
 392 4  5.763   0
 392 5  6.247   0
 393 0 13.061   0
 393 1 12.390   0
 393 2 11.204   0
 393 3  9.901   0
 393 4  9.236   0
 393 5  8.266   0
 394 0 11.822   0
 394 1 10.439   0
 394 2  9.908   0
 394 3  8.590   0
 394 4  7.655   0
 394 5  8.174   0
 395 0 13.488   0
 395 1 11.224   0
 395 2  9.394   0
 395 3  7.380   0
 395 4  6.831   0
 395 5  5.277   0
 396 0 12.666   0
 396 1 11.713   0
 396 2 10.142   0
 396 3  8.601   0
 396 4  7.608   0
 396 5  6.962   0
 397 0 11.472   0
 397 1 11.160   0
 397 2 11.534   0
 397 3 10.422   0
 397 4  8.557   0
 397 5  8.539   0
 398 0 12.724   0
 398 1 12.022   0
 398 2 10.293   0
 398 3  9.731   0
 398 4  9.778   0
 398 5  8.413   0
 399 0 13.020   0
 399 1 10.956   0
 399 2  9.818   0
 399 3  8.958   0
 399 4  7.914   0
 399 5  7.023   0
 400 0 12.155   0
 400 1 10.380   0
 400 2  8.821   0
 400 3  7.522   0
 400 4  8.272   0
 400 5  6.012   0
 401 0 12.252   0
 401 1 10.346   0
 401 2  9.153   0
 401 3  8.986   0
 401 4  6.844   0
 401 5  4.818   0
 402 0 11.605   0
 402 1 10.303   0
 402 2  8.893   0
 402 3  6.636   0
 402 4  5.307   0
 402 5  4.291   0
 403 0 11.361   0
 403 1  9.600   0
 403 2  9.748   0
 403 3  7.539   0
 403 4  7.685   0
 403 5  5.325   0
 404 0 12.753   0
 404 1 11.633   0
 404 2 10.820   0
 404 3  9.720   0
 404 4 10.195   0
 404 5  9.580   0
 405 0 11.864   0
 405 1  9.806   0
 405 2  7.981   0
 405 3  7.487   0
 405 4  6.011   0
 405 5  5.872   0
 406 0 11.005   0
 406 1 10.759   0
 406 2  9.702   0
 406 3  8.051   0
 406 4  8.144   0
 406 5  7.672   0
 407 0 11.031   0
 407 1 10.607   0
 407 2 10.582   0
 407 3  9.104   0
 407 4  7.024   0
 407 5  6.864   0
 408 0 13.355   0
 408 1 11.286   0
 408 2 10.652   0
 408 3  9.383   0
 408 4 10.199   0
 408 5  7.925   0
 409 0 11.025   0
 409 1 11.672   0
 409 2 10.531   0
 409 3  9.699   0
 409 4  7.757   0
 409 5  5.285   0
 410 0 11.982   0
 410 1 10.079   0
 410 2  9.639   0
 410 3  7.318   0
 410 4  7.095   0
 410 5  4.815   0
 411 0 11.866   0
 411 1 10.979   0
 411 2 11.530   0
 411 3  9.610   0
 411 4  8.905   0
 411 5  8.705   0
 412 0 12.195   0
 412 1 10.692   0
 412 2  9.354   0
 412 3  7.869   0
 412 4 999.00   1
 412 5 999.00 999
 413 0 11.741   0
 413 1 10.443   0
 413 2  9.225   0
 413 3  6.859   0
 413 4  7.310   0
 413 5  4.902   0
 414 0 13.246   0
 414 1 10.052   0
 414 2  9.558   0
 414 3  7.559   0
 414 4  7.418   0
 414 5  5.608   0
 415 0 11.732   0
 415 1 10.499   0
 415 2 10.706   0
 415 3 10.275   0
 415 4 999.00   1
 415 5 999.00 999
 416 0 11.311   0
 416 1  9.075   0
 416 2  8.404   0
 416 3  7.776   0
 416 4  5.756   0
 416 5  5.217   0
 417 0 12.375   0
 417 1 10.294   0
 417 2 10.028   0
 417 3  8.957   0
 417 4  5.904   0
 417 5  5.107   0
 418 0 11.901   0
 418 1 10.710   0
 418 2  9.277   0
 418 3  8.400   0
 418 4  6.043   0
 418 5  6.954   0
 419 0 12.280   0
 419 1 11.147   0
 419 2  9.973   0
 419 3  9.339   0
 419 4  7.403   0
 419 5  7.471   0
 420 0 12.471   0
 420 1 11.727   0
 420 2 10.247   0
 420 3  9.414   0
 420 4 999.00   1
 420 5 999.00 999
 421 0 11.721   0
 421 1 10.580   0
 421 2  8.304   0
 421 3  7.508   0
 421 4  5.879   0
 421 5  4.719   0
 422 0 11.603   0
 422 1 11.583   0
 422 2  8.983   0
 422 3  9.710   0
 422 4  7.345   0
 422 5  7.491   0
 423 0 12.461   0
 423 1 11.471   0
 423 2  9.009   0
 423 3  9.050   0
 423 4  8.264   0
 423 5  7.700   0
 424 0 13.329   0
 424 1 11.360   0
 424 2  9.780   0
 424 3  8.120   0
 424 4  8.719   0
 424 5  8.825   0
